,Unnamed: 0,sys_id,product_id,product_name,product_en_name,category,supplier_name,brand_name,keyword,description,data_time,data_status
222,222,223,26345,3件組 MissDoll 超值福袋E罩杯大罩杯蕾絲機能包覆內衣,3-Pieces-Set MissDoll Value Underwear Bag Random E Cup,內衣,(MissDoll)艾芸有限公司,MissDoll,"MissDoll胸罩,MissDoll內衣,大罩杯內衣,可愛內衣,Sexy bra,Cute bra,紫色內衣,黑色內衣,粉色內衣,Purple bra,Black bra,Pink bra,內衣福袋,白色內衣,White bra,蕾絲內衣,機能內衣,肩帶內衣,大尺碼內衣",．款式顏色隨機出貨 ．內衣褲無法保證成套 ．出貨不限圖片示範款式,2022-10-01,0
223,223,224,26344,買2送1 許氏花旗參精 10入/盒,,保健,(許氏)愛上大數據股份有限公司,許氏,"Hsus-Ginseng-ad,Hsu's Ginseng,花旗參,進口人參,許氏人參,養生人參,活力充沛,隨拆即食,保健品,人參粉,花旗參粉,American Ginseng Root,Ginseng Powder",嚴選正宗美國威斯康新州許氏花旗參 無添加防腐劑、無香料、無人工色素 含珍貴人參皂苷及滋補元素 開封即飲 建議每日早晚各一包,2022-10-01,0
224,224,225,26343,3件組 MissDoll 超值福袋D罩杯蕾絲機能包覆內衣,3-Pieces-Set MissDoll Value Underwear Bag Random Set D Cup,內衣,(MissDoll)艾芸有限公司,MissDoll,"MissDoll胸罩,MissDoll內衣,大罩杯內衣,可愛內衣,Sexy bra,Cute bra,紫色內衣,黑色內衣,粉色內衣,Purple bra,Black bra,Pink bra,內衣福袋,白色內衣,White bra,蕾絲內衣,機能內衣",．款式顏色隨機出貨 ．內衣褲無法保證成套 ．出貨不限圖片示範款式,2022-10-01,0
225,225,226,26342,Dr.Lady 瘦身組合 SAVE 15% OFF,Dr.Lady EV-Thin Powerful Upgrades (60 tabs/box)+EV-Heat(30 packets/box) Free EV-Thin Trial Pack×3,保健,(Dr.Lady)以利莎企業有限公司,Dr.Lady,"窈窕瘦身,窈窕,代謝 Metabolism,減肥 SLIMMING,DrLady,Dr.Lady陳維齡,達特蕾蒂,易輕窈,強效代謝,燃脂輕盈組,新陳代謝膠囊,酵素膠囊,益生菌膠囊,甩油解膩,瘦身,瘦身膠囊,燃脂膠囊,窈窕膠囊",,2022-10-01,0
226,226,227,26341,買1送1 森田藥粧 高純度玻尿酸潤白水凝霜100ml 送隨機面膜1片,Buy 1 Free 1 Dr.Morita Hyaluronic Acid Moisturizing & Whitening Facial Gel Cream (100ml) Free mask 1 pc (Random),保養,(森田藥粧)森田藥妝亞洲電子商務有限公司,森田藥粧,"森田藥妝,Dr.Morita,玻尿酸,傅明酸,水凝霜,保濕水凝霜,美白水凝霜,保濕乳霜,美白乳霜,Moisturizing Gel Cream,Whitening Gel Cream,Facial Gel Cream",含大分子玻尿酸、小分子玻尿酸、植萃角鯊烷、維他命B3、維他命B5、玫瑰花水、洋甘菊及膠原蛋白等複合保濕成分，長效持續集中保濕肌膚，有助撫平細紋及延緩肌膚老化。,2022-10-01,0
227,227,228,26340,3件組 MissDoll 粉紅密室 歐單無痕莫代爾中腰超彈力特大尺碼三角內褲 L-4XL,3-Pieces-Set MissDoll Seamless Mid-Waist Large Size Briefs L-4XL,內衣,(MissDoll)艾芸有限公司,MissDoll,"MissDoll內褲,MissDoll三角褲,可愛內褲,Sexy Triangle Briefs,Cute Triangle Briefs,粉色內褲,黑色內褲,藍色內褲,Black panties,Pink Panties,Blue panties,無痕內褲,大尺碼內褲",．顏色隨機出貨 ．嚴選提臀人體工學剪裁 ．高彈力加大尺碼100KG也適穿 ．無痕萊卡面料體驗零著感的舒適,2022-10-01,0
228,228,229,26339,12.12 Flash Sale CHECK2CHECK IVENOR櫻花姬白防曬錠 30粒/盒,12.12 Flash Sale CHECK2CHECK iVENOR SAKURA UV Whitening Tablet(30 tabs/box),保健,(CHECK2CHECK)美女子有限公司,CHECK2CHECK,"保健TOP 15,C2C,穀胱甘肽,GSH,美白錠,美白膠囊,亮白錠,美顏膠囊,美顏錠,傅明酸,UV Whitening Tablet,黑色素,淡斑,吃的防曬,吃的美白膠囊,吃的美白錠,Dark Spot Corrector",紅豐櫻☞花齡10天、有植物界黑色素殺手之稱 ❆冬天是煥白的最佳時機！一錠讓妳白、透、亮 ❆100%純植物萃取☞手工摘取花瓣、立即冷凍保存 ❆日本獨家專利☞防禦抗黑、淨白透亮、保濕水嫩 ❆素人見證☞連續服用壹個月白肆階，黑肉底變雪白肌 ❆口服防曬錠☞從體內對抗紫外線、淡化、修護、淨白 ❆睡前2錠☞日間全面防護抑制、夜間修護去黑好眠,2022-10-01,0
229,229,230,26338,3件組 MissDoll 愛慕神話 嚴選歐單無痕莫代爾低腰翹臀特大尺碼三角內褲 L-3XL,3-Pieces-Set MissDoll Super Stretch No Trace Low Waist Large Size Briefs L-3XL,內衣,(MissDoll)艾芸有限公司,MissDoll,"MissDoll內褲,MissDoll三角褲,可愛內褲,低腰內褲,Cute Triangle Briefs,粉色內褲,黑色內褲,藍色內褲,Black panties,Pink Panties,Blue panties,無痕內褲,大尺碼內褲",．顏色隨機出貨 ．嚴選提臀人體工學剪裁 ．高彈力加大尺碼100KG也適穿 ．無痕萊卡面料體驗零著感的舒適,2022-10-01,0
230,230,231,26337,3件組 MissDoll 純愛教主 歐單無痕莫代爾中腰大尺碼蕾絲三角內褲 5色 L-XXL,3-Pieces-Set MissDoll Seamless Mid-Waist Large Size Briefs 5 Colors  L-XXL,內衣,(MissDoll)艾芸有限公司,MissDoll,"MissDoll內褲,MissDoll三角褲,可愛內褲,Sexy Triangle Briefs,Cute Triangle Briefs,粉色內褲,黑色內褲,紫色內褲,Black panties,Pink Panties,Purple Panties,性感內褲,蝴蝶結內褲,網紗內褲",．顏色隨機出貨 ．嚴選提臀人體工學剪裁 ．高彈力加大尺碼100KG也適穿 ．無痕萊卡面料體驗零著感的舒適,2022-10-01,0
231,231,232,26336,3件組 MissDoll 心動時刻 歐單柔滑涼感冰絲大蝴蝶結三角內褲 F,3-Pieces-Set MissDoll Cool Ice Silk Seamless Briefs F,內衣,(MissDoll)艾芸有限公司,MissDoll,"MissDoll內褲,MissDoll三角褲,可愛內褲,Sexy Triangle Briefs,Cute Triangle Briefs,粉色內褲,紫色內褲,Pink Panties,Purple Panties,性感內褲,蝴蝶結內褲,網紗內褲",．顏色隨機出貨 ．嚴選柔滑冰絲靈觸感體驗 ．大蝴蝶結點綴增加甜美感 ．特級冰絲更吸濕排汗除臭,2022-10-01,0
232,232,233,26335,48H Hot Deal CARUN 精華舒緩修護潔膚組 亞熱帶國家專屬配方,48H Hot Deal CARUN Hemp Body Cleansing Soap & Skin Oil Value Set,母嬰,(CARUN)台灣穩進聯合股份有限公司,CARUN,"CARUN卡倫疹治,濕疹,敏感肌,大麻籽油,大蔴油,異位性皮膚炎,天然護膚,乾燥脫皮,敏感痕癢,乾癢,萬用膏,保濕霜,修護油,保濕肥皂,清潔肥皂,潔膚皂",專為異位性皮膚炎問題皮膚而研發 純天然萃取配方，不含類固醇、防腐劑及人工香料 歐洲原裝生產進口，全球多個國家均有銷售，2016年更獲美國FDA許可在美國上市銷售 2017 年獲得亞洲天然有機產品大賞,2022-10-01,0
233,233,234,26334,3件組 MissDoll 拉丁舞曲 人氣大蝴蝶結造型三角內褲 F,3-Pieces-Set MissDoll Big Popular Bow Briefs F,內衣,(MissDoll)艾芸有限公司,MissDoll,"MissDoll內褲,MissDoll三角褲,可愛內褲,Sexy Triangle Briefs,Cute Triangle Briefs,粉色內褲,紅色內褲,紫色內褲,Pink Panties,Red Panties,Purple Panties,美少女戰士,性感內褲,蝴蝶結內褲",．顏色隨機出貨 ．嚴選甜美裙擺式鑲鑽小褲 ．超柔軟網紗更細心呵護您肌膚,2022-10-01,0
234,234,235,26333,3件組 MissDoll 桃色陷阱 歐單甜美裙擺鑲鑽柔軟網紗三角內褲 F,3-Pieces-Set MissDoll Skirt Pink Sweet Briefs F,內衣,(MissDoll)艾芸有限公司,MissDoll,"MissDoll內褲,MissDoll三角褲,可愛內褲,Sexy Triangle Briefs,Cute Triangle Briefs,粉色內褲,桃紅色內褲,Pink Panties,Peach Panties,蕾絲內褲,性感內褲,蝴蝶結內褲,荷葉邊內褲",．顏色隨機出貨 ．嚴選甜美裙擺式鑲鑽小褲 ．超柔軟網紗更細心呵護您肌膚,2022-10-01,0
235,235,236,26332,1028 放色缐激稳抗震眼缐液 2色,1028 Ultra-Precision Lasting Liner 2 colors,彩妝,(4ALLBEAUTY)Golden Corner Sdn Bhd,4ALLBEAUTY,"1028眼線液,極細眼線液,超細眼線液,Liquid Eyeliner,黑色眼線液,深咖眼線液,咖色眼線液,棕色眼線液,灰色眼線液,Black Eyeliner,Brown Eyeliner,Grey Eyeliner,防水眼線液",激穩抗震 控暈持色 0.01mm激細筆尖 鎖色定型 無縫飽和眼妝 零暈染不掉色 防油防磋,2022-10-01,0
236,236,237,26331,3件組 MissDoll 真愛密碼 嚴選無痕親膚末代爾蕾絲三角內褲 F,3-Pieces-Set MissDoll Soft Lace Large Size High Waist Briefs F,內衣,(MissDoll)艾芸有限公司,MissDoll,"MissDoll內褲,MissDoll三角褲,可愛內褲,Sexy Triangle Briefs,Cute Triangle Briefs,灰色內褲,紅色內褲,藍色內褲,Red Panties,Gray Panties,Blue Panties,蕾絲內褲,性感內褲,蝴蝶結內褲",．顏色隨機出貨 ．嚴選無痕萊卡細心呵護您肌膚 ．撞色蕾絲設計增添一絲造型 ．極柔軟蕾絲親膚不咬肉,2022-10-01,0
237,237,238,26330,3件組 MissDoll 春色微恙 嚴選歐單柔軟超彈力高腰大尺碼蕾絲三角內褲 3色 L-XXL,3-Pieces-Set MissDoll Soft Lace Large Size High Waist Briefs 3 Colors L-XXL,內衣,(MissDoll)艾芸有限公司,MissDoll,"MissDoll內褲,MissDoll三角褲,可愛內褲,Sexy Triangle Briefs,Cute Triangle Briefs,黑色內褲,紫色內褲,網紗內褲,大尺寸內褲,Black Panties,Purple Panties,蕾絲內褲,性感內褲",．顏色隨機出貨 ．嚴選提臀人體工學剪裁 ．高彈力加大尺碼100KG也適穿 ．極柔軟蕾絲親膚不咬肉,2022-10-01,0
238,238,239,26329,12.12 Flash Sale 買1送1 Laler日夜爆燃減肥膠囊特惠組 20顆/盒,Laler Daily Control Weight Mushroom/Nightly Super Deflagration Liquid Capsules (20 caps/box),保健,(Laler)歐菲爾有限公司,Laler,"1212,FlashSale,方志友,新拉樂,順暢,促進代謝,蔬果,益生菌,排便順暢,Fiber,膳食纖維,消水腫,排水腫,纖維酵素,Liquid Slimming Capsule,燃脂,瘦身,塑身,阻油控醣, Enzyme",新添加玫瑰茄、88種蔬果酵素！ ♛ 3效啟動：升代謝、減油膩、助消化！ ♛ 市售最高比例綠茶萃取：代謝機能強化された！ ♛ 油醣剋星：金針菇萃取＋專利花生膜！,2022-10-01,0
239,239,240,26328,12.12 Flash Sale HH私密抗菌潔淨組,12.12 Flash Sale HH Antibacterial Feminine Wash+Mousse Set,保養,(HH)汨宇國際有限公司,HH,"1212,FlashSale,HH私密清潔,私密肌,Feminine Wash,私密呵護,私密保養,私密潔淨露,私密保養清潔,草本植物潔淨露,植萃潔淨露,草本潔淨露,植萃抗菌潔淨露,私密抗菌潔淨露,私密潔淨噴霧,草本植物噴霧,植萃噴霧,草本潔淨噴霧,舒緩噴霧,涼感噴霧",私密植萃抗菌潔淨露200ml+潔淨慕斯180ml ．專為女性私密處環境設計的弱酸性配方 ．天然精油調配 清新SPA香 ．添加抗菌成份 提升妹妹防護力 ．敏弱肌適用 杜絕對人體及環境的有害成分,2022-10-01,0
240,240,241,26327,12.12 Flash Sale NAF人氣熱銷眉眼彩妝 限時單支下殺,,彩妝,(NAF)佳彩穎國際有限公司,N.A.F,"1212,FlashSale,NAF-Eyes-Makeup,眼線筆,眼膠筆,眼線液筆,防水眼線筆,防暈,Waterproof,Liquid Eyeliner,抗汗,眼部打底膏,眼妝防護罩,眼影,Eyeshaw",提亮眼影 防止暈染 獨家研發膏體設計x美容液添加 減緩暈染 眼妝長時間不脫妝 呈現完美妝容,2022-10-01,0
241,241,242,26326,Clearance Offer KAKA 醬燒蝦餅 炙烤原味 80g,Clearance Offer KAKA BBQ Chips Shrimp Classic 80g,美食,(KAKA)頂鮮食品有限公司,KAKA,"KAKA BBQ Chips,KKcracker,KAKA-BBQ-Chips,零食,香脆蝦餅,Kaka蝦餅,Kaka魷魚香圈,魷魚圈,Squid Ring,魚酥條,Fish Chips,Shrimp Chips,吸吸薯條,醬燒脆餅",香濃的魷魚口感，一入口即脆 不規則的魷魚圈外型，呈現新鮮魷魚最真實的一面 濃厚的醬燒口味 一圈一圈的造型，猶如川燙後新鮮魷魚口感KAKA所有使用的材料是通過嚴選，以確保高品質把關產品。生產衛生使用現代化機械，均通過了品質檢驗生產的各個階段，並按照國際食品標準品質流程生產。,2022-10-01,0
242,242,243,26325,12.12 Flash Sale ECOGEL殺蟑除蟻一次搞定！餌膠任選2入組,12.12 Flash Sale Discount ECOGEL CUCARACHAS 2-Pieces-Set (optional),生活,(易克捷)興同有限公司,,"1212,FlashSale,蟑螂藥 Roach Bait,螞蟻剋星,蟑螂剋星,防蟑螂,殺蟑,防蟲,除蟲膠,殺蟲,殺蟻,易克捷,防蟑凝膠,蟑螂針筒,蟑螂藥,滅蟲,滅蟑螂,Cockroach,Roach,Cockroach Killer,Anti Roach Gel",經歐盟認證 友善環境 連鎖殺蟑效果長達三個月以上 含有獨家苦味劑 可以避免孩童與寵物誤食,2022-10-01,0
243,243,244,26324,Sofei 抹茶櫻花固色護髮膜 240ml,Sofei Cherry Blossom Color Extend Treatment(240ml),生活,(舒妃)大川實業有限公司,Sofei,"舒妃SOFEI,舒妃護髮油,舒妃護髮膜,頭髮護髮,頭髮保養,馬油,摩洛哥油,護髮色,護髮霜,滋潤保濕,抗老修護,流行時尚,護髮膜推薦,滋養受損髮質,持色,修護,櫻花香味",．【固色修護】染燙受損髮質適用 ．減緩染後顏色脫落的速度 ．修護受損髮質 打造完美髮絲 ．增添髮絲光澤、改善毛燥、修護髮尾,2022-10-01,0
244,244,245,26323,限量100組 DV 新年福袋限定 順暢美妍組,Limited 100 Sets DV Digesting & Beauty CNY Gift Packs,保健,(DV)麗彤生醫科技股份有限公司,DV,"美顏,Alyssa Chia,DVitems,DV美容飲,醇養顏,DV醇養妍,醇養妍美白飲,喝的保養品,膠原蛋白醇養妍,養顏美容,野櫻莓,野櫻梅,莓果多酚,抗老化,抗氧化,維生素E,抗氧聖品,喝的化妝品",熱銷百萬盒 暢銷新上市  不老女神賈靜雯最推薦青春選擇  一袋女王、醫師好辣節目推薦 加重本添加「小分子膠原蛋白」、「榖胱甘肽」 黃金植物多酚組合 抗老多合一 一包醇養妍含106瓶紅酒萃取白藜蘆醇 一天一包養成素顏 比燕窩還養顏,2022-10-01,0
245,245,246,26322,Clearance Offer 買就送 Paradiso Garden 仙履蘭卸妝精華 200ml 送仙履蘭旅行組,Clearance Offer Buy 1 Free 1 Paradiso Garden Paphiopedilum Makeup Removing Lotion 200ml Free Travel Kits,保養,(天堂花園)綠祚股份有限公司,Paradiso Garden,"天堂花園,PG-Makeup-Removing,Makeup Removing Lotion,仙卸精華,仙履蘭卸妝,卸妝保養,植萃卸妝,美白卸妝,保濕卸妝,卸妝露,卸妝水,卸妝乳",仙履蘭奇蹟露30ml+仙履蘭卸妝精華200ml 送仙履蘭活膚液20ml×2 ．專為敏感、脆弱、泛紅肌膚設計 ．舒緩肌膚壓力 減緩環境對肌膚的刺激 ．深層長效補水 維持肌膚含水量,2022-10-01,0
